<b> What program flow function evaluates a condition and either returns a truepart or a falsepart?</b><br><ul><li>`Switch()`</li><li>`IsError()`</li><li>`IIf()`</li><li>`Choose()`https://support.microsoft.com/en-us/office/iif-function-32436ecf-c629-48a3-9900-647539c764e3<br></li></ul>,`IIf()`
"<b> The display for numerical data defaults to a **\_alignment, and text data defaults to **\_aligntment</b><br><ul><li>left; right</li><li>right; left</li><li>left; left</li><li>right; right1. [Text:](https://support.microsoft.com/en-us/office/format-a-text-field-a5e5bcde-85da-4c7a-8164-1fe286636668)<br>2. [Numerical:](https://support.microsoft.com/en-us/office/format-a-number-or-currency-field-e48f2312-67f0-4921-aca0-15d36b7f9c3b)<br></li></ul>",right; left
<b> Which data type is a modern replacement for the OLE Object data type?</b><br><ul><li>Attachment</li><li>Replication ID</li><li>BLOB</li><li>Hyperlink</li></ul>,Attachment<br><br>[Reference](https://support.microsoft.com/en-us/office/attach-files-and-graphics-to-the-records-in-your-database-d40a09ad-a753-4a14-9161-7f15baad6dbd)<br>
<b> How can you ensure that each value saved in a particular field is unique from all other values in the field?</b><br><ul><li>Set the Indexed property to No</li><li>Set the Required property to Yes (Unique Values)</li><li>Set the Validation Rule property to No Duplicates</li><li>Set the Indexed property to Yes (No Duplicates)</li></ul>,Set the Indexed property to Yes (No Duplicates)<br><br>[Reference](https://support.microsoft.com/en-us/office/prevent-duplicate-values-in-a-table-field-using-an-index-b5eaace7-6161-4edc-bb90-39d1a1bc5576)<br>
"<b> Which Access database tool will help you split a single, large, unnormalized data table into multiple related tables that follow the best practices of good database design?</b><br><ul><li>Database Documenter</li><li>Compact and Repair Database</li><li>Database Splitter Wizard</li><li>Table Analyzer Wizard</li></ul>",Table Analyzer Wizard<br><br>[Reference](https://support.microsoft.com/en-us/office/normalize-your-data-using-the-table-analyzer-8edbb763-5bab-4fbc-b62d-c17b1a40bbe2)<br>
"<b> When backing up an Access database, what is added to the file name automatically?</b><br><ul><li>`A serialized backup number, such as ""_Backup_2""`</li><li>`The current date, such as ""_2019-08-21""`</li><li>`The characters ""_bu""`</li><li>`The word ""_Archive""`</li></ul>","`The current date, such as ""_2019-08-21""`"
"<b> Which table field property, if supplied, will display instead of the field name as a column header when viewing the datasheet of as a label when the field is added toa form or report?</b><br><ul><li>Popup Text</li><li>Description</li><li>Caption</li><li>Tool Tip</li></ul>",Caption<br><br>[Reference](https://support.microsoft.com/en-us/office/introduction-to-data-types-and-field-properties-30ad644f-946c-442e-8bd2-be067361987c#typereference)<br>
<b> Which form control property creates a small pop-up flag that contains text when a user hovers the mouse cursor over the object?</b><br><ul><li>ControlTip Text</li><li>Status Text</li><li>Tool Text</li><li>Help Text</li></ul>,ControlTip Text
"<b> The expression values <=, <>, and > are found in what expression category?</b><br><ul><li>comparison operators</li><li>logical operators</li><li>string operators</li><li>arithmetic operators</li></ul>",comparison operators<br><br>[Reference](https://support.microsoft.com/en-us/office/guide-to-expression-syntax-ebc770bc-8486-4adc-a9ec-7427cce39a90#bm3)<br>
<b> Which section of a report appears at the top of every page in the printed report?</b><br><ul><li>page header</li><li>group header</li><li>detail header</li><li>report header</li></ul>,page header<br><br>[Reference](https://support.microsoft.com/en-ie/office/pageheader-property-8c6e6fe7-45fe-4f71-bd5d-71325275a812)<br>
"<b> When would you use a left join query?</b><br><ul><li>When you want to retrieve every record from the left table, plus any matching information from the right table where it exists</li><li>When you want to retrieve all of the records from the right table that have matching records in the left table</li><li>When you want to retrieve just the records from the left table that have matching records in the right table</li><li>When you want to retrieve just the records from the left table that do not have any matching records in the right table</li></ul>","When you want to retrieve every record from the left table, plus any matching information from the right table where it exists"
<b> How can you run a submacro saved in a macro?</b><br><ul><li>Use an If container in the macro.</li><li>Call the submacro with the [MacroName]![SubMacroName] syntax.</li><li>Use a RunMacro or OnError macro action.</li><li>Expand the macro in the **Navigation Pane** and double-click the submacro name.</li></ul>,Use a RunMacro or OnError macro action.
<b> Which combo box property defines what values appear when the user clicks the drop-down arrow?</b><br><ul><li>Control Source</li><li>Row Source</li><li>Value List</li><li>Data Source</li></ul>,Row Source
"<b> What does the expression Now() evaluate to?</b><br><ul><li>the current system date</li><li>the current system date, time, and time zone</li><li>the current system date and time</li><li>the current system time</li></ul>",the current system date and time
