<b> What is the difference between DRP and BCP</b><br><ul><li>DRP works to keep a business up and running despite a disaster. BCP works to restore the original business capabilities.</li><li>BCP works to keep a business up and running despite a disaster. DRP works to restore the original business capabilities.</li><li>BCP is part of DRP.</li><li>DRP is part of BCP.</li></ul>,DRP works to keep a business up and running despite a disaster. BCP works to restore the original business capabilities.
<b> Which aspect of cybersecurity do Distributed Denial of Service (DDoS) attacks affect the most?</b><br><ul><li>non-repudiation</li><li>integrity</li><li>availability</li><li>confidentiality</li></ul>,availability
<b> You need to recommend a solution to automatically assess your cloud-hosted VMs against CIS benchmarks to identify deviations from security best practices. What type of solution should you recommend?</b><br><ul><li>Cloud Security Posture Management (CSPM)</li><li>Intrusion Detection and Prevention System (IDPS)</li><li>Cloud Workload Protection Platforms (CWPP)</li><li>Cloud Access Security Brokers (CASBs)</li></ul>,Cloud Security Posture Management (CSPM)
<b> **\_** validates the integrity of data files.</b><br><ul><li>Compression</li><li>Hashing</li><li>Symmetric encryption</li><li>Stenography</li></ul>,Hashing
<b> Which is an example of privacy regulation at the state government level in the U.S.?</b><br><ul><li>CCPA</li><li>GDPR</li><li>NIST Privacy Framework</li><li>OSPF</li></ul>,CCPA
"<b> what is the term for the policies and technologies implemented to protect, limit, monitor, audit, and govern identities with access to sensitive data and resources?</b><br><ul><li>identity and access management (IAM)</li><li>privileged account management (PAM)</li><li>authentication and authorization</li><li>least privilege</li></ul>",identity and access management (IAM)
<b> You have configured audit settings in your organization's cloud services in the event of a security incident. What type of security control is an audit trail?</b><br><ul><li>preventive control</li><li>detective control</li><li>directive control</li><li>corrective control</li></ul>,corrective control
<b> What is the name for a short-term interruption in electrical power supply?</b><br><ul><li>grayout</li><li>blackout</li><li>brownout</li><li>whiteout</li></ul>,blackout
"<b> Your security team recommends adding a layer of defense against emerging persistent threats and zero-day exploits for all endpoints on your network. The solution should offer protection from external threats for network-connected devices, regardless of operating system. Which solution is best suited to meet this requirement?</b><br><ul><li>Security Information Event Management (SIEM)</li><li>Extended Detection and Response (XDR)</li><li>next generation firewall (NGFW)</li><li>Cloud App Security Broker (CASB)</li></ul>",next generation firewall (NGFW)
<b> Which is _not_ a threat modeling methodology?</b><br><ul><li>TRIKE</li><li>TOGAF</li><li>STRIDE</li><li>MITRE ATT&CK</li></ul>,TOGAF
<b> You organization is conducting a pilot deployment of a new e-commerce application being considered for purchase. You need to recommend a strategy to evaluate the security of the new software. Your organization does not have access to the application's source code. Which strategy should you choose?</b><br><ul><li>dynamic application security testing</li><li>unit testing</li><li>white box testing</li><li>static application security testing</li></ul>,dynamic application security testing
"<b> You need to disable the camera on corporate devices to prevent screen capture and recording of sensitive documents, meetings, and conversations. Which solution would be be suited to the task?</b><br><ul><li>Mobile Device Management (MDM)</li><li>Data Loss Prevention (DLP)</li><li>Intrusion Detection and Prevention System (IDPS)</li><li>Cloud Access Security Broker (CASB)</li></ul>",Mobile Device Management (MDM)
<b> How many keys would be necessary to accomodate </b><br><ul><li>200</li><li>400</li><li>100</li><li>300</li></ul>,200<br><br>**Explanation**: The formula for asymmetric encryption is `2n`; where `n` is the number of communicating parties.<br>
<b> Two competing online retailers process credit card transactions for customers in countries on every continent. One organization is based in the United States. The other is based in the Netherlands. With which regulation must both countries comply while ensuring the security of these transactions?</b><br><ul><li>Federal Information Security Managment Act (FISMA)</li><li>Payment Card Industry Data Security Standard (PCI-DSS)</li><li>General Data Protection Regulation (GDPR)</li><li>International Organization for Standardization and International Electrotechnical Commission (ISO/IEC 27018)</li></ul>,"Payment Card Industry Data Security Standard (PCI-DSS)<br><br>**Explanation**: The Payment Card Industry Data Security Standard (`PCI DSS`) is the global card industry security standard that is **required of all entities** that store, process, or transmit cardholder data, including financial institutions, online retailers and service providers.<br>[PCI Security Overview](https://www.pcisecuritystandards.org/pci_security/standards_overview)<br>"
<b> What provides a common language for describing security incidents in a structures and repeatable manner?</b><br><ul><li>Common event format</li><li>common weakness enumeration</li><li>common vulnerabilties and exposures</li><li>common vulnerability scoring system</li></ul>,common vulnerabilties and exposures<br><br>**Explanation**: The Common Vulnerabilities and Exposures (`CVE`) system provides a reference-method for publicly known information-security vulnerabilities and exposures.<br>
<b> Which type of application can intercept sensative information such as passwords on a network segment?</b><br><ul><li>log server</li><li>network scanner</li><li>firewall</li><li>protocol analyzer</li></ul>,protocol analyzer<br><br>**Explanation**: A `protocol analyzer` is a tool used to capture and analyze signals and data traffic over a communication channel.<br>[WireShark](https://www.wireshark.org) is a protocol analyzer.<br>
<b> An attacker has discovered that they can deduce a sensitive piece of confidential information by analyzing multiple pieces of less sensitive public data. What type of security issue exists?</b><br><ul><li>aggregation</li><li>inference</li><li>SQL injection</li><li>cross-origin resouce sharing</li></ul>,inference<br><br>**Explanation**: An `Inference Attack` is a data mining technique performed by analyzing data in order to illegitimately gain knowledge about a subject or database. A subject's sensitive information can be considered as leaked if an adversary can infer its real value with a high confidence. **Source**: ([Wikipedia](https://en.wikipedia.org/wiki/Inference_attack)).<br>
<b> What act grants an authenticated party permission to perform an action or access a resource?</b><br><ul><li>Zero Trust Security</li><li>Role-Based Access Control (RBAC)</li><li>authorization</li><li>Single Sign-On</li></ul>,authorization<br><br>[Okata.com](https://www.okta.com/identity-101/authentication-vs-authorization/)<br>
"<b> According to GDPR, a data \_ is the person about whom data is being collected.</b><br><ul><li>processor</li><li>object</li><li>subject</li><li>controller</li></ul>",subject<br><br>[Intersoft Consulting](https://gdpr-info.eu/art-4-gdpr/)<br>
<b> Which is not a principle of zero trust security?</b><br><ul><li>use least privilege access</li><li>verify explicitly</li><li>trust but verify</li><li>assume breach</li></ul>,"trust but verify<br><br>**Explanation**: zero trust assumes that the system will be breached and designs security as if there is no perimeter. Hence, don’t trust anything by default.<br>[NIST](https://www.nist.gov/blogs/taking-measure/zero-trust-cybersecurity-never-trust-always-verify)<br>"
<b> Which attack exploits input validation vulnerabilities?</b><br><ul><li>ARP spoofing</li><li>pharming attacks</li><li>cross-site scripting (XSS)</li><li>DNS poisoning</li></ul>,cross-site scripting (XSS)<br><br>[White Hat Sec](https://www.whitehatsec.com/glossary/content/input-validation)<br>
"<b> You are a security analyst, and you receive a text message alerting you of a possible attack. Which security control is the _least_ likely to produce this type of alert?</b><br><ul><li>IDS</li><li>SIEM</li><li>packet sniffer</li><li>IPS</li></ul>",packet sniffer
"<b> SQL injection inserts a code fragment that makes a database statement universally true, like **\_**.</b><br><ul><li>`SELECT * FROM users WHERE username = "" AND 1=1--'`</li><li>`SELECT * FROM users WHERE username = "" AND 1!=1--'`</li><li>`SELECT * FROM users WHERE username = "" OR 1=1--'`</li><li>`SELECT * FROM users WHERE username = "" OR 1!=1--'`</li></ul>","`SELECT * FROM users WHERE username = "" OR 1=1--'`"
<b> Which type of security assessment requires access to source code?</b><br><ul><li>static analysis</li><li>black box testing</li><li>dynamic analysis</li><li>penetration testing</li></ul>,static analysis
<b> Which option is an open-source solution to scanning a network for active hosts and open ports?</b><br><ul><li>Autopsy</li><li>Snort</li><li>Nmap</li><li>Wireshark</li></ul>,Nmap<br><br>**Explanation**: nmap is a port scanner [https://en.wikipedia.org/wiki/Nmap](https://en.wikipedia.org/wiki/Nmap)<br>wireshark is a traffic analyzer<br>snort is an IDS<br>autopsy is for forensic analysis<br>
"<b> When implementing a data loss prevention (DLP) strategy, what is the first step in the process?</b><br><ul><li>Evaluate the features of available DLP products to determine which best meet your organizations's needs.</li><li>Examine the flow of sensitive data in your organization to better understand usage patterns.</li><li>Conduct an inventory of all the data in your organization to establish classifications based on sensitivity.</li><li>Conduct a risk assessment to determine the best data labeling strategy for your organization.</li></ul>",Evaluate the features of available DLP products to determine which best meet your organizations's needs.
<b> Which malware changes an operating system and conceals its tracks?</b><br><ul><li>virus</li><li>worm</li><li>rootkit</li><li>Trojan horse</li></ul>,rootkit
<b> Virtual Private Networks (VPNs) use **\_** to create a secure connection between two networks.</b><br><ul><li>encryption</li><li>a metropolitan area network</li><li>a virtual local area network</li><li>a wide area network</li></ul>,encryption
<b> What is the process of challenging a user to prove their identity?</b><br><ul><li>authentication</li><li>Single Sign-On</li><li>authorization</li><li>Role-Based Access Control (RBAC)</li></ul>,authentication
"<b> Which cyberattack aims to exhaust an application's resources, making the application unavailable to legitimate users?</b><br><ul><li>SQL injection</li><li>dictionary attack</li><li>Distributed Denial of Service (DDoS)</li><li>rainbow table attack</li></ul>",Distributed Denial of Service (DDoS)
"<b> You are a recent cybersecurity hire, and your first assignment is to present on the possible threats to your organization. Which of the following best describes the task?</b><br><ul><li>risk mitigation</li><li>threat assessment</li><li>risk management</li><li>enumeration</li></ul>",risk management
<b> You are at a coffee shop and connect to a public wireless access point (WAP). What a type of cybersecurity attack are you most likely to experience?</b><br><ul><li>man-in-the-middle attack</li><li>back door</li><li>logic bomb</li><li>virus</li></ul>,man-in-the-middle attack
<b> You have been tasked with recommending a solution to centrally manage mobile devices used throughout your organization. Which technology would best meet this need?</b><br><ul><li>Extended Detection and Responde (XDR)</li><li>Security Information Event Management (SIEM)</li><li>Intrusion Detection and Prevention System (IDPS)</li><li>Mobile Device Management (MDM)</li></ul>,Mobile Device Management (MDM)
<b> Which type of vulnerability cannot be discovered in the course of a typical vulnerability assessment?</b><br><ul><li>file permissions</li><li>buffer overflow</li><li>zero-day vulnerability</li><li>cross-site scripting</li></ul>,zero-day vulnerability
<b> The DLP project team is about to classify your organization's data. Whats is the primary purpose of classifying data?</b><br><ul><li>It identifies regulatory compliance requirements.</li><li>It prioritizes IT budget expenditures.</li><li>It quantifies the potential cost of a data breach.</li><li>It establishes the value of data to the organization.</li></ul>,It quantifies the potential cost of a data breach.
"<b> You are responsible for managing security of your organization's public cloud infrastructure. You need to implement security to protect the data and applications running in a variety of IaaS and PaaS services, including a new Kubernetes cluster. What type of solution is best suited to this requirement?</b><br><ul><li>Cloud Workload Protection Platforms (CWPP)</li><li>Cloud Security Posture Management (CSPM)</li><li>Cloud Access Security Brokers (CASBs)</li><li>Intrusion Detection and Prevention System (IDPS)</li></ul>",Cloud Workload Protection Platforms (CWPP)<br><br>[Explanation](https://www.gartner.com/reviews/market/cloud-workload-protection-platforms)<br>
<b> Sharing account credentials violates the **\_** aspect of access control.</b><br><ul><li>identification</li><li>authorization</li><li>accounting</li><li>authentication</li></ul>,authorization
<b> You have recovered a server that was compromised in a malware attack to its previous state. What is the final step in the incident response process?</b><br><ul><li>Eradication / Remediation</li><li>Certification</li><li>Reporting</li><li>Lessons Learned</li></ul>,Lessons Learned
<b> Which encryption type uses a public and private key pair for encrypting and decrypting data?</b><br><ul><li>asymmetric</li><li>symmetric</li><li>hashing</li><li>all of these answers</li></ul>,asymmetric
"<b> You have just identified and mitigated an active malware attack on a user's computer, in which command and control was established. What is the next step in the process?</b><br><ul><li>Reporting</li><li>Recovery</li><li>Eradiction / Remediation</li><li>Lessons Learned</li></ul>",Eradiction / Remediation<br><br>[Explanation: Pages 29 to 31 ->](https://nvlpubs.nist.gov/nistpubs/specialpublications/nist.sp.800-83r1.pdf)<br>
<b> Which programming language is most susceptible to buffer overflow attacks?</b><br><ul><li>C</li><li>Java</li><li>Ruby</li><li>Python</li></ul>,C
"<b> Which list correctly describes risk management techniques?</b><br><ul><li>risk acceptance, risk mitigation, risk containment, and risk qualification</li><li>risk avoidance, risk transference, risk containment, and risk quantification</li><li>risk avoidance, risk mitigation, risk containment, and risk acceptance</li><li>risk avoidance, risk transference, risk mitigation, and risk acceptance</li></ul>","risk avoidance, risk transference, risk mitigation, and risk acceptance"
"<b> To implement encryption in transit, such as with the HTTPS protocol for secure web browsing, which type(s) of encryption is/are used?</b><br><ul><li>asymmetric</li><li>both symmetric and asymmetric</li><li>neither symmetric or asymmetric</li><li>symmetric</li></ul>",both symmetric and asymmetric
"<b> Which type of program uses Windows Hooks to capture keystrokes typed by the user, hides in the process list, and can compromise their system as well as their online access codes and password?</b><br><ul><li>trojan</li><li>keystroke collector</li><li>typethief</li><li>keylogger</li></ul>",keylogger
<b> How does ransomware affect a victim's files?</b><br><ul><li>by destroying them</li><li>by encrypting them</li><li>by stealing them</li><li>by selling them</li></ul>,by encrypting them
"<b> Your computer has been infected, and is sending out traffic to a targeted system upon receiving a command from a botmaster. What condition is your computer currently in?</b><br><ul><li>It has become a money mule.</li><li>It has become a zombie.</li><li>It has become a bastion host.</li><li>It has become a botnet.</li></ul>",It has become a zombie.
<b> You choose a cybersecurity framework for your financial organization that implements an effective and auditable set of governance and management processes for IT. Which framework are you choosing?</b><br><ul><li>C2M2</li><li>NIST SP 800-37</li><li>ISO/IEC 27001</li><li>COBIT</li></ul>,NIST SP 800-37
<b> NIST issued a revision to SP </b><br><ul><li>a risk management framework</li><li>a guide to risk assessments</li><li>a guideline for vulnerability testing</li><li>a step-by-step guide for performing business impact analyses</li></ul>,a risk management framework
<b> The most notorious military-grade advanced persistent threat was deployed in </b><br><ul><li>duqu</li><li>agent BTZ</li><li>stuxnet</li><li>flame</li></ul>,stuxnet
"<b> Where would you record risks that have been identified and their details, such as their ID and name, classification of information, and the risk owner?</b><br><ul><li>in the risk assessment documentation</li><li>in the risk register</li><li>in the business impact ledger</li><li>in the Orange Book</li></ul>",in the risk register
"<b> To prevent an incident from overwhelming resources, \_ is necessary.</b><br><ul><li>disconnection from the network</li><li>early containment</li><li>continuation of monitoring for other incidents</li><li>eradication of the issues</li></ul>",early containment
"<b> FUD is expensive and often causes high drama over low risk. Which computer chip exploits were reported by CNN as needing to be completely replaced, but were later fixed with firmware updates?</b><br><ul><li>fire and ice exploits</li><li>meltdown and spectre exploits</li><li>Intel and STMicro CPU exploits</li><li>super microboard and Apple iPhone exploits</li></ul>",meltdown and spectre exploits
"<b> The ASD Top Four are application whitelisting, patching of applications, patching of operating systems, and limiting administrative privileges. What percent of breaches do these account for?</b><br><ul><li>40 percent</li><li>60 percent</li><li>85 percent</li><li>100 percent</li></ul>",85 percent
<b> You are working in the security operations center analyzing traffic on your network. You detect what you believe to be a port scan. What does this mean?</b><br><ul><li>This could be a specific program being run by your accounting department.</li><li>This is an in-progress attack and should be reported immediately</li><li>This is normal operation for your business.</li><li>This could be a precursor to an attack.</li></ul>,This could be a precursor to an attack.
<b> How often is the ISF Standard of Good Practice updated?</b><br><ul><li>annual</li><li>biannually</li><li>bimonthly</li><li>monthly</li></ul>,annual
<b> Your incident response team is unable to contain an incident because they lack authority to take action without management approval. Which critical step in the preparation phase did your team skip?</b><br><ul><li>From an incident response committee to oversee any incidents that may occur.</li><li>Get preauthorized to take unilateral action and make or direct emergency changes.</li><li>Bring management in as leadership on the incident response team.</li><li>Assign a head of the emergency response team who has the correct authority</li></ul>,Get preauthorized to take unilateral action and make or direct emergency changes.
<b> NIST SP </b><br><ul><li>ISO 27001</li><li>NIST SP 800-54</li><li>ISO 27002</li><li>NIST SP 751-51</li></ul>,ISO 27002
"<b> Which organization, established by NIST in </b><br><ul><li>Forum of Incident Response and Security Teams</li><li>Crest UK Response Teams</li><li>Community of Computer Incident Response Teams</li><li>NIST Special Publication 800-61 Response Teams</li></ul>",Forum of Incident Response and Security Teams
"<b> You have implemented controls to mitigate the threats, vulnerabilities, and impact to your business. Which type of risk is left over?</b><br><ul><li>inherent risk</li><li>residual risk</li><li>applied risk</li><li>leftover risk</li></ul>",residual risk<br><br>[Explanation](https://www.sans.org/brochure/course/information-security-risk-management/226)<br>
<b> There are four possible treatments once an assessment has identified a risk. Which risk treatment implements controls to reduce risk?</b><br><ul><li>risk mitigation</li><li>risk acceptance</li><li>risk avoidance</li><li>risk transfer</li></ul>,risk mitigation
"<b> Which security control scheme do vendors often submit their products to for evaluation, to provide an independent view of product assurance?</b><br><ul><li>Common Criteria</li><li>risk management certification board</li><li>OWASP security evaluation</li><li>ISO 27000</li></ul>",Common Criteria
<b> Which organization has published the most comprehensive set of controls in its security guideline for the Internet of Things?</b><br><ul><li>IoT ISACA</li><li>IoT Security Foundation</li><li>OWASP</li><li>GSMA</li></ul>,IoT Security Foundation
<b> Which main reference coupled with the Cloud Security Alliance Guidance comprise the Security Guidance for Critical Areas of Focus in Cloud Computing?</b><br><ul><li>ISO 27001</li><li>ISO 27017</li><li>Cloud Security Guidelines</li><li>Cloud Controls Matrix</li></ul>,Cloud Controls Matrix<br><br>[Explanation](https://www.cybersaint.io/blog/six-steps-of-the-nist-risk-management-framework)<br>
"<b> What are the essential characteristics of the reference monitor?</b><br><ul><li>It is versatile, accurate, and operates at a very high speed.</li><li>It is tamper-proof, can always be invoked, and must be small enough to test.</li><li>It is restricted, confidential, and top secret</li></ul>","It is tamper-proof, can always be invoked, and must be small enough to test."
"<b> According to NIST, what is the first action required to take advantage of the cybersecurity framework?</b><br><ul><li>Identify the key business outcomes.</li><li>Understand the threats and vulnerabilities.</li><li>Conduct a risk assessment.</li><li>Analyze and prioritize gaps to create the action plan.</li></ul>",Identify the key business outcomes.<br><br>[Explanation](https://www.cybersaint.io/blog/six-steps-of-the-nist-risk-management-framework)<br>
"<b> You are implementing a cybersecurity program in your organization and want to use the ""de facto standard"" cybersecurity framework. Which option would you choose?</b><br><ul><li>the ISACA Cybersecurity Framework</li><li>the COBIT Cybersecurity Framework</li><li>the ISC2 Cybersecurity Framework</li><li>the NIST Cybersecurity Framework</li></ul>",the NIST Cybersecurity Framework
<b> In </b><br><ul><li>a salami attack</li><li>a DoS (Denial of Service) attack</li><li>a DDoS (Distributed Denial of Service) attack</li><li>a botnet attack</li></ul>,a DDoS (Distributed Denial of Service) attack<br><br>[Explanation](https://www.forbes.com/sites/parmyolson/2014/11/20/the-largest-cyber-attack-in-history-has-been-hitting-hong-kong-sites/?sh=56e071cd38f6)<br>
"<b> The regulatory requirements for notifications of data breaches, particularly the European General Data Protection Regulations, have had what sort of effect on business?</b><br><ul><li>an increased business liability in the event of a data breach</li><li>an increased consumer liability in the event of a data breach</li><li>a decreased consumer liability in the event of a data breach</li><li>a decreased business liability in the event of a data breach</li></ul>",an increased business liability in the event of a data breach
<b> Which compliance framework governs requirements for the U.S. healthcare industry?</b><br><ul><li>FedRAMP</li><li>GDPR</li><li>PCI-DSS</li><li>HIPAA</li></ul>,HIPAA<br><br>[Explanation](https://online.maryville.edu/blog/5-important-regulations-in-united-states-healthcare/)<br>
<b> What is the difference between DevOps and DevSecOps?</b><br><ul><li>DevSecOps requires the inclusion of cybersecurity engineers in the CI/CD process of DevOps.</li><li>DevSecOps slows down the CI/CD process of DevOps.</li><li>DevSecOps places security controls in the CI/CD process of DevOps.</li><li>DevSecOps lets cybersecurity engineers dictate the CI/CD process of DevOps.</li></ul>,DevSecOps requires the inclusion of cybersecurity engineers in the CI/CD process of DevOps.<br><br>[Explanation](https://www.linkedin.com/learning/devops-foundations-devsecops/introduction-to-devsecops)<br>
<b> When does static application security testing require access to source code?</b><br><ul><li>always</li><li>only when assessing regulatory compliance</li><li>only if following the Agile model</li><li>never</li></ul>,always<br><br>[Explanation:](https://www.synopsys.com/glossary/what-is-sast.html)<br>
<b> Your organization service customer orders with a custom ordering system developed in-hose. You are responsible for recommending a cloud model to meet the following requirements:</b><br><br>Control of security required for regulatory compliance<br>Legacy application and database support<br>Scalability to meet seasonal increases in demand<br>Which cloud model is the best option for these requirements?<br><br><ul><li>government cloud</li><li>public cloud</li><li>hybrid cloud</li><li>private cloud</li></ul>,hybrid cloud
"<b> You have just conducted a port scan of a network. There is no well-known port active. How do you find a webserver running on a host, which uses a random port number?</b><br><ul><li>Give up on the current target network and move on to the next one.</li><li>Switch to another network scanning tool. Resort to more resource-intensive probing, like launching random attacks to all open ports.</li><li>Turn on the stealth mode in your network scanning tool. Check whether you missed any other active ports associated with web servers.</li><li>Turn on additional options in your network scanning tool to further investigate the details (type and version) of applications running on the rest of the active ports.</li></ul>",Turn on additional options in your network scanning tool to further investigate the details (type and version) of applications running on the rest of the active ports.
"<b> Executives in your organization exchange emails with external business partners when negotiating valuable business contracts. To ensure that these communications are legally defensible, the security team has recommended that a digital signature be added to these message.</b><br><br>What are the primary goals of the digital signature in this scenario? (Choose the best answer.)<br><br><ul><li>integrity and non-repudiation</li><li>privacy and non-repudiation</li><li>privacy and confidentiality</li><li>integrity and privacy</li></ul>",integrity and non-repudiation
<b> Which option is a mechanism to ensure non-repudiation?</b><br><ul><li>MD5</li><li>Caesar cipher</li><li>symmetric-key encryption</li><li>asymmetric-key encryption</li></ul>,asymmetric-key encryption<br><br>[Explanation:](https://medium.com/geekoffee/ensuring-integrity-authenticity-and-non-repudiation-in-data-transmission-using-node-js-af73c2404153)<br>
<b> Which software development lifecycle approach is most compatible with DevSecOps?</b><br><ul><li>Agile</li><li>Model-Driven Development</li><li>Waterfall</li><li>Model-Driven Architecture</li></ul>,Agile
<b> Which information security principle states that organizations should defend systems against any particular attack using several independent methods?</b><br><ul><li>separation of duties</li><li>privileged account management (PAM)</li><li>defense-in-depth</li><li>least privilege</li></ul>,defense-in-depth<br><br>[Explanation:](<https://en.wikipedia.org/wiki/Defense_in_depth_(computing)>)<br>
<b> Which option describes a core principle of DevSecOps?</b><br><ul><li>Testing and release should be 100% automated</li><li>Role separation is the key to software security</li><li>Final responsibility for security rests with the architect of the application</li><li>Everyone in the process is responsible for security</li></ul>,Testing and release should be 100% automated
"<b> You need to implement a solution to protect internet-facing applications from common attacks like XSSm CSRF, and SQL injection. Which option is best suited to the task?</b><br><ul><li>Security Information Event Management (SIEM)</li><li>an Instruction Detection and Prevention System (IDPS) appliance</li><li>a web application firewall (WAF)</li><li>a stateful packet inspection firewall</li></ul>",a web application firewall (WAF)
<b> Which phase of the incident response process happens immediately following identification?</b><br><ul><li>Eradication / Remediation</li><li>Reporting</li><li>Containment / Mitigation</li><li>Recovery</li></ul>,Reporting
<b> How can a data retention policy reduce your organization's legal liability?</b><br><ul><li>by reducing DLP licensing costs</li><li>by ensuring that data is not retained beyond its necessary retention date</li><li>by destroying data that may implicate company executives in dishonest behavior</li><li>by reducing cost associated with data storage and protection</li></ul>,by ensuring that data is not retained beyond its necessary retention date
<b> You believe a recent service outage due to a denial-of-service attack from a disgruntled inside source. What is the name for the malicious act this employee has committed?</b><br><ul><li>espionage</li><li>sabotage</li><li>fraud</li><li>confidentiality breach</li></ul>,sabotage
<b> Which option is a framework widely utilized by organizations in the development of security governance standards?</b><br><ul><li>Software Capability Maturity Model (SW-CMM)</li><li>Control Objectives for Information and Related Technologies (COBIT)</li><li>The Open Group Architecture Framework (TOGAF)</li><li>Software Development Life Cycle (SDLC)</li></ul>,Control Objectives for Information and Related Technologies (COBIT)
<b> There are connection-oriented and connectionless protocols in networking. What do web browsers use to ensure the integrity of the data it sends and receives?</b><br><ul><li>UDP that is connection-oriented</li><li>TCP that is connection-oriented</li><li>UDP that is connectionless</li><li>TCP that is connectionless</li></ul>,TCP that is connection-oriented
<b> Which type of attack targets vulnerabilities associated with translating MAC addresses into IP addresses in computer networking?</b><br><ul><li>DNS poisoning</li><li>CRL trapping</li><li>ARP spoofing</li><li>DDoS</li></ul>,ARP spoofing
"<b> You are part of an incident response team at your company. While sifting through log files collected by a SIEM, you discover some suspicious log entries that you want to investigate further. Which type of the following best refers to those recorded activities demanding additional scrutiny?</b><br><ul><li>attack</li><li>information</li><li>threat</li><li>event</li></ul>",event
"<b> You are responsible for forensic investigations in your organization.You have been tasked with investigating a compromised virtual application server. Becase a revenue generating application runs on the server, the server needs to be returned to service as quickly as possible.</b><br><br>What is the next step you should take to best fulfill your responsibilities and meet the needs of the business?<br><br><ul><li>Restore the server from backup immediately.</li><li>Take the server offline until your investigation is complete.</li><li>Take a snapshot of the compromised virtual server for your investigation.</li><li>Restart the server. Remediate the issue after business hours.</li></ul>",Take a snapshot of the compromised virtual server for your investigation.
<b> Site-to-site VPN provides access from one network address space (</b><br><ul><li>192.168.0.1/24</li><li>192.168.0.3/24</li><li>10.10.0.0/24</li><li>192.168.0.2/24</li></ul>,192.168.0.1/24
<b> You are researching probable threats to your company’s internet-facing web applications. Which organization should you reference as an authoritative source for information on web-based attack vectors?</b><br><ul><li>EC-Council</li><li>ISACA</li><li>NIST</li><li>OWASP</li></ul>,OWASP<br><br>[Explanation:](https://www.imperva.com/learn/application-security/application-security/)<br>
