<b> What are listed downstream resources based on?</b><br><ul><li>the execution policy</li><li>the Lambda configuration</li><li>the Lambda nodes</li><li>the IAM user</li></ul>,the Lambda configuration
"<b> Which is an equivalent and valid tag for a pair of Lambdas?</b><br><ul><li>department:Sales,department:Sales</li><li>department:Sales,department:sales</li><li>aws:demo;aws:demo</li><li>aws:demo;aws:DEMO</li></ul>","department:Sales,department:sales"
<b> Outbound connections from Lambdas must be `_`.</b><br><ul><li>neither of these answers</li><li>UDP/IP</li><li>TCP/IP</li><li>both of these answers</li></ul>,both of these answers
<b> How are CloudWatch actions configured?</b><br><ul><li>automatically</li><li>none of these answers</li><li>manually</li><li>ad hoc</li></ul>,manually
<b> You are testing your stream-based application and the associated Lambda. AWS best practice advises you to test by varying what?</b><br><ul><li>stream and record sizes</li><li>stream and shard sizes</li><li>batch and record sizes</li><li>batch and shard sizes</li></ul>,batch and record sizes
<b> You need to make your Lambda available to services in multiple VPCs. What do you do?</b><br><ul><li>Place each subnet in a VPC. Associate all subnets to your Lambda.</li><li>Place all subnets in a VPC. Associate all subnets to your Lambda.</li><li>Configure your Lambda to be available to multiple VPCs.</li><li>Configure all application VPCs to be peered.</li></ul>,Configure all application VPCs to be peered.
<b> How is the cost associated with Lambda function calculated?</b><br><ul><li>number of function calls</li><li>amount of code run</li><li>compute time</li><li>amount of infrastructure used</li></ul>,compute time
<b> What is the fastest way to get started with Lambda?</b><br><ul><li>Author a Lambda from scratch.</li><li>Use a blueprint.</li><li>Use a .zip deployment package.</li><li>Use the serverless app repository.</li></ul>,Use a blueprint.
<b> Where is the disk space allocated for Lambda functions?</b><br><ul><li>/tmp</li><li>/default</li><li>/temp</li><li>/ds</li></ul>,/tmp
<b> How do you stop a running Lambda that is stuck in a recursive loop?</b><br><ul><li>Delete the function.</li><li>Set the function concurrent execution limit to 0 while you update the code.</li><li>Reset the function.</li><li>Set the function concurrent execution limit to 100 while you update the code.</li></ul>,Set the function concurrent execution limit to 0 while you update the code.
<b> What is AWS best practice for Lambda configuration?</b><br><ul><li>Overprovision memory to run your functions faster and reduce your costs. Do not overprovision your function timeout settings.</li><li>Overprovision memory and your function timeout settings to run your functions faster and reduce your costs.</li><li>Do not overprovision memory. Overprovision your function timeout settings to run your functions faster and reduce costs.</li><li>Do not overprovision memory. Do not overprovision your function timeout settings to run your functions faster and reduce costs.</li></ul>,Overprovision memory to run your functions faster and reduce your costs. Do not overprovision your function timeout settings.
<b> Basic Lambda permissions include permissions for what?</b><br><ul><li>removing log groups</li><li>none of these answers</li><li>creating log groups</li><li>updating log groups</li></ul>,updating log groups
<b> How are environment variables stored?</b><br><ul><li>DynamoDB tables</li><li>key-value pairs</li><li>S3 buckets</li><li>none of these answers</li></ul>,key-value pairs
<b> You need to use a Lambda to provide backend logic to your website. Which service do you use to make your Lambda available to your website?</b><br><ul><li>S3</li><li>API Gateway</li><li>X-Ray</li><li>DynamoDB</li></ul>,API Gateway
<b> You are creating a Lambda to trigger on change to files in an S</b><br><ul><li>in the Lambda function code</li><li>in a Lambda environment variable</li><li>in the Lambda tags</li><li>in another S3 bucket</li></ul>,in a Lambda environment variable
<b> What action is needed before you can test a Lambda?</b><br><ul><li>Deploy the Lambda</li><li>Export the function</li><li>none of these answers</li><li>Configure a test event</li></ul>,Configure a test event
<b> What kind of packages can you use with Node.js for Lambdas?</b><br><ul><li>Fleece</li><li>NPM</li><li>none of these answers</li><li>Pod</li></ul>,NPM
<b> Lambdas are monitored by default using which service?</b><br><ul><li>CloudTrail</li><li>CloudWatch</li><li>CloudFormation</li><li>LogWatch</li></ul>,CloudWatch
<b> What can trigger a Lambda function execution?</b><br><ul><li>a table definition</li><li>queue isolation</li><li>STS Write</li><li>an SNS topic</li></ul>,an SNS topic
"<b> You need to set an S</b><br><ul><li>POST</li><li>""All object create events""</li><li>PUT</li><li>COPY</li></ul>",PUT
"<b> To make Lambdas more testable, it is AWS best practice to separate which of these?</b><br><ul><li>Lambda configuration from logging code</li><li>Lambda handler from logging code</li><li>Lambda handler from core logic</li><li>Lambda configuration from core logic</li></ul>",Lambda handler from core logic
<b> What is included in an exported Lambda deployment package?</b><br><ul><li>YAML definition</li><li>CloudFormation stack configuration</li><li>SAML deployment stack</li><li>Zip file of all related files</li></ul>,Zip file of all related files
<b> When can you change the execution role of a Lambda?</b><br><ul><li>only at creation</li><li>only before deployment</li><li>never</li><li>anytime via configuration</li></ul>,anytime via configuration
<b> What is the relationship between SAM template and CloudFormation template files?</b><br><ul><li>SAM templates are a superset of CloudFormation templates. SAM templates include additional resource types.</li><li>SAM templates have some overlap with CloudFormation templates. Both SAM and CloudFormation templates include resource types that are not in the other type of template.</li><li>CloudFormation templates are a superset of SAM templates. CloudFormation templates include additional resource types.</li><li>SAM templates are a different name for CloudFormation templates. Both template types include the same resource types.</li></ul>,CloudFormation templates are a superset of SAM templates. CloudFormation templates include additional resource types.
<b> What service deploys Lambdas regionally?</b><br><ul><li>EdgeCloud</li><li>CloudEdge</li><li>CloudFront</li><li>CloudStack</li></ul>,CloudFront
<b> What programming language does AWS Lambda support?</b><br><ul><li>custom</li><li>all of these answers</li><li>Java</li><li>Ruby</li></ul>,all of these answers
<b> You need to setup a mechanism to put controls in place to notify you when you have a spike in Lambda concurrency. What should you do?</b><br><ul><li>Deploy a CloudTrail alarm that notifies you when function metrics exceed your threshold. Create an AWS budget to monitor costs.</li><li>Deploy a CloudWatch alarm that notifies you when function metrics exceed your threshold. Create an AWS budget to monitor costs.</li><li>Deploy a CloudWatch alarm that notifies you when function metrics exceed your threshold. Create an AWS CostMonitor to monitor costs.</li><li>Deploy a CloudTrail alarm that notifies you when function metrics exceed your threshold. Create an AWS CostMonitor to monitor costs.</li></ul>,Deploy a CloudWatch alarm that notifies you when function metrics exceed your threshold. Create an AWS budget to monitor costs.
"<b> You want to minimize cold start time for your Lambda. What do you do?</b><br><ul><li>Add extra code to check if the transient cache, or the /tmp directory, has the data that you stored.</li><li>Add extra code to check if the permanent cache, or the /cache directory, has the data that you stored.</li><li>Do nothing. AWS minimizes cols start time by default.</li><li>Create a warm-up Lambda that calls your Lambda every minute[Reference](https://aws.amazon.com/blogs/compute/new-for-aws-lambda-predictable-start-up-times-with-provisioned-concurrency/<br></li></ul>","Add extra code to check if the transient cache, or the /tmp directory, has the data that you stored."
<b> When is Lambda code stored encrypted?</b><br><ul><li>at rest</li><li>at runtime</li><li>at deployment</li><li>non of these answers</li></ul>,at rest<br><br>[Reference](https://docs.aws.amazon.com/whitepapers/latest/security-overview-aws-lambda/lambda-functions-and-layers.html)<br>
"<b> When you use a resource-based policy to give a service, resource, or account access to your function, how can you apply the scope of that permission??</b><br><ul><li>at the function level</li><li>at the alias or function level</li><li>at the version, alias, or function level</li><li>at the version or function level</li></ul>","at the version, alias, or function level<br><br>[Reference](https://docs.aws.amazon.com/lambda/latest/dg/access-control-resource-based.html)<br>"
"<b> Lambda can read events from which other AWS services? (ref-https://docs.aws.amazon.com/lambda/latest/dg/lambda-services.html)</b><br><ul><li>Kinesis, S3, and SQS</li><li>Kinesis, S3, and SNS</li><li>Kinesis, DynamoDB, and SNS</li><li>Kinesis, DynamoDB, and SQS</li></ul>","Kinesis, DynamoDB, and SQS<br><br>**Explanation**<br>- `Lambda can used for all services mentioned on the question: Kinesis, S3, SNS, SQS, DynamoDB. But as you can see in the reference, Lambda's responsibility and method invocation can be categorized by Lambda polling and Event Driven (synchronous invocation). When you implement an event-driven architecture, you grant the event-generating service permission to invoke your function in the function's resource-based policy. Then you configure that service to generate events that invoke your function. When you implement a Lambda polling architecture, you grant Lambda permission to access the other service in the function's execution role. Lambda reads data from the other service, creates an event, and invokes your function. According to this analytics, Kinesis-DynamoDB-SQS use same method invocation, Lambda polling.`<br>"
<b> Via what can a Lambda be called?</b><br><ul><li>all of these answers</li><li>a DynamoDB trigger</li><li>an API Gateway</li><li>an S3 bucket event</li></ul>,"all of these answers<br><br>**Explanation** (source google)<br>- `With DynamoDB Streams, you can trigger a Lambda function to perform additional work each time a DynamoDB table is updated. Lambda reads records from the stream and invokes your function synchronously with an event that contains stream records.`<br>- `These events are considered synchronous events. Simply put, it means that when somebody is calling an API Gateway, it will trigger your Lambda function. It's a synchronous event because your Lambda function has to respond to the client directly at the end of its invocation.`<br>- `You can use Lambda to process event notifications from Amazon Simple Storage Service. Amazon S3 can send an event to a Lambda function when an object is created or deleted.`<br>"
<b> which is use case of lambda ?</b><br><ul><li>Image processing</li><li>web application</li><li>both</li><li>Neither 1st and 2nd</li></ul>,both
<b> Events are AWS resources that trigger the Lambda function. What data type is the SAM file Events property?</b><br><ul><li>Integer</li><li>Float</li><li>Array</li><li>String</li></ul>,Array
"<b> A company is using an API built using Amazon Lambda, Amazon API Gateway, and Amazon DynamoDB in production. The developer has observed high latency during peak periods. Which approach would best resolve the issue?</b><br><ul><li>Increase the Lambda function timeout</li><li>Route traffic to API Gateway using a Route 53 alias</li><li>Disable payload compression for the API</li><li>Enable API Gateway stage-level caching</li></ul>",Enable API Gateway stage-level caching
<b> The AWS Serverless Application Model (AWS SAM) is a model that \_\_\_\_ .</b><br><ul><li>defines serverless applications</li><li>associates permissions policies</li><li>creates Lambda functions</li><li>packages deployment artifacts</li></ul>,defines serverless applications
<b> The code that you want AWS Lambda to invoke as per some defined triggers is known as **\_**.</b><br><ul><li>the event source</li><li>the downstream resource</li><li>the log stream</li><li>the Lambda function</li></ul>,the Lambda function
<b> A developer has created a Lambda function to scrub real-time data of extraneous information and then send the scrubbed data to Kinesis for further processing and storage. Some of the data showing up in Kinesis seems to be inaccurate. What's the best way for the developer to debug this?</b><br><ul><li>Look directly at the Lambda Logs in CloudWatch</li><li>Send the Lambda failures to a Dead Letter Queue</li><li>Use AWS X-Ray to step through the function</li><li>Use Kinesis to write their own custom logging tool</li></ul>,Use AWS X-Ray to step through the function
<b> Lambdas can be created **\_**.</b><br><ul><li>All of these answers</li><li>From scratch</li><li>From the app repository</li><li>Using a blueprint</li></ul>,All of these answers
"<b> You need to quickly understand execution times for two different Lambda functions with different invocation types: asynchronous and synchronous. What do you do?</b><br><ul><li>Enable tracing, rerun the lambdas, and view in the lambda console</li><li>View the logs in CloudTrail</li><li>View the logs in CloudWatch</li><li>Enable tracing, rerun the Lambdas, and view in the X-Ray console</li></ul>","Enable tracing, rerun the lambdas, and view in the lambda console"
<b> Which tool would you use to test a Lambda locally?</b><br><ul><li>AWS SAM</li><li>AWS CLI</li><li>AWS CloudFormation</li><li>AWS SAM CLI</li></ul>,AWS SAM CLI
<b> Your function failed to execute due to a timeout. What type of error is this?</b><br><ul><li>Caller</li><li>Runtime</li><li>Request</li><li>Account</li></ul>,Runtime
